YearStart,YearEnd,LocationAbbr,LocationDesc,Class,Topic,Question,Data_Value,Data_Value_Alt,Sample_Size
2022,2022,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,33.2,33.2,14263
2022,2022,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.4,34.4,14263
2022,2022,MD,Maryland,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,21.2,21.2,16384
2022,2022,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,33.1,33.1,9780
2022,2022,ME,Maine,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,22.6,22.6,10588
2022,2022,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,33,33,9780
2022,2022,MI,Michigan,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,23.9,23.9,10024
2022,2022,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,32.8,32.8,8750
2022,2022,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.5,34.5,8750
2022,2022,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.9,34.9,15208
2022,2022,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,33.6,33.6,15208
2022,2022,MN,Minnesota,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,20.5,20.5,16792
2022,2022,MO,Missouri,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,25.3,25.3,7432
2022,2022,MO,Missouri,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,36.4,36.4,6846
2022,2022,MO,Missouri,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,33.9,33.9,6846
2022,2022,MS,Mississippi,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,31.9,31.9,4233
2022,2022,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,32.7,32.7,3935
2022,2022,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,39.5,39.5,3935
2022,2022,MT,Montana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.5,30.5,6532
2022,2022,MT,Montana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.4,35.4,6532
2022,2022,MT,Montana,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,19.6,19.6,7039
2022,2022,NC,North Carolina,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,23.1,23.1,4497
2022,2022,NC,North Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.1,34.1,4035
2022,2022,NC,North Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.2,35.2,4035
2022,2022,ND,North Dakota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.4,35.4,3796
2022,2022,ND,North Dakota,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,24,24,4147
2022,2022,ND,North Dakota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.6,35.6,3796
2022,2022,NE,Nebraska,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.3,35.3,6853
2022,2022,NE,Nebraska,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,24.7,24.7,7467
2022,2022,NE,Nebraska,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.1,35.1,6853
2022,2022,NH,New Hampshire,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,20,20,6743
2022,2022,NH,New Hampshire,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.7,36.7,5928
2022,2022,NH,New Hampshire,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.2,30.2,5928
2022,2022,NJ,New Jersey,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.1,29.1,6760
2022,2022,NJ,New Jersey,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.7,36.7,6760
2022,2022,NJ,New Jersey,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,23.3,23.3,8189
2022,2022,NM,New Mexico,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,24.2,24.2,4755
2022,2022,NM,New Mexico,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.4,32.4,4445
2022,2022,NM,New Mexico,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.9,36.9,4445
2022,2022,NV,Nevada,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,33.8,33.8,2906
2022,2022,NV,Nevada,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,26.1,26.1,3182
2022,2022,NV,Nevada,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,33.5,33.5,2906
2022,2022,NY,New York,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,25.6,25.6,17759
2022,2022,NY,New York,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,33.9,33.9,15006
2022,2022,NY,New York,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.1,30.1,15006
2022,2022,OH,Ohio,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,32.8,32.8,14868
2022,2022,OH,Ohio,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,25.1,25.1,16432
2022,2022,OH,Ohio,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,38.1,38.1,14868
2022,2022,OK,Oklahoma,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,29.5,29.5,5765
2022,2022,OK,Oklahoma,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,32.3,32.3,5278
2022,2022,OK,Oklahoma,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,40,40,5278
2022,2022,OR,Oregon,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36,36,5274
2022,2022,OR,Oregon,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,19,19,5739
2022,2022,OR,Oregon,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.9,30.9,5274
2022,2022,PA,Pennsylvania,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,22.5,22.5,4578
2022,2022,PA,Pennsylvania,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.3,34.3,4190
2022,2022,PA,Pennsylvania,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,33.4,33.4,4190
2022,2022,PR,Puerto Rico,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.1,34.1,5280
2022,2022,PR,Puerto Rico,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,43.6,43.6,5505
2022,2022,PR,Puerto Rico,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.6,36.6,5280
2022,2022,RI,Rhode Island,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.8,30.8,5120
2022,2022,RI,Rhode Island,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.5,36.5,5120
2022,2022,RI,Rhode Island,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,24.2,24.2,5870
2022,2022,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35,35,8809
2022,2022,SC,South Carolina,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,26,26,10016
2022,2022,SC,South Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.8,34.8,8809
2022,2022,SD,South Dakota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,36.8,36.8,6834
2022,2022,SD,South Dakota,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,23.4,23.4,7398
2022,2022,SD,South Dakota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.4,35.4,6834
2022,2022,TN,Tennessee,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,27.7,27.7,5251
2022,2022,TN,Tennessee,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,38.9,38.9,4710
2022,2022,TN,Tennessee,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,32,32,4710
2022,2022,TX,Texas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.7,34.7,12204
2022,2022,TX,Texas,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,25.5,25.5,14172
2022,2022,TX,Texas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.5,35.5,12204
2022,2022,US,National,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,23.7,23.7,434742
2022,2022,US,National,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.1,34.1,387549
2022,2022,US,National,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,33.3,33.3,387549
2022,2022,UT,Utah,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,16.9,16.9,9807
2022,2022,UT,Utah,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.2,34.2,8719
2022,2022,UT,Utah,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,31.1,31.1,8719
2022,2022,VA,Virginia,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,32.1,32.1,9378
2022,2022,VA,Virginia,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.2,35.2,9378
2022,2022,VA,Virginia,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,20.9,20.9,10395
2022,2022,VI,Virgin Islands,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.1,32.1,1394
2022,2022,VI,Virgin Islands,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,24.6,24.6,1527
